"location","legacy_sales_order","sales_order_date","jde_sales_order","back_order_date","reference_order_date","customer_po","customer_ship_to_8","customer_ship_to_9","make_buy_transfer","label_owner","priority_sku","product_label_sku","description","customer_profile_owner","shortage_reason","shortage_date","next_available_date","followup_comments","type_of_sale","type_of_sale_2","total_sku_beginning_inventory","oo_cases","b_t_open_order_cases","order_shortage_case_no","total_sku_shortage_qty","inventory_soft_hold_release","inventory_usable","production_schedule","production_soft_hold_release","purchase_order_and_transfer_in","sales_order_and_transfer_out","item_to_compare_ofr","item_to_compare_csv","shipped qty(OFR)","shipped qty(CSV)","match"
43,"59412",2023-10-19,NA,1899-12-31,"0","2352232383","02686-020","REINHART TRI CITIES","B","VF",NA,"20625WCP","PNSPRY AP NTF 6/21.5 OZ","TBAKER","S",2023-11-02,2023-11-03,NA,"0","REGULAR","0",256,NA,-256,-352,0,0,0,0,0,352,"43_20625WCP","43_20625WCP",0,0,"matching"
43,"59415",2023-10-19,NA,1899-12-31,"0","78076352","35149-001","PFG ORLANDO FL","B","VF",NA,"20625WCP","PNSPRY AP NTF 6/21.5 OZ","DCOVINGTON","S",2023-11-02,2023-11-03,NA,"0","REGULAR","0",32,NA,-32,-352,0,0,0,0,0,352,"43_20625WCP","43_20625WCP",0,0,"matching"
43,"59386",2023-10-19,NA,1899-12-31,"0","3482098S","31704-004","USF MEMPHIS","X","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","TBAKER","M",2023-11-02,NA,NA,"0","REGULAR","23",36,NA,-36,-55,0,0,0,0,0,78,"43_85620HVR","43_85620HVR",0,0,"matching"
43,"59436",2023-10-20,NA,1899-12-31,"0","2832479","20850-001","PFG DOVER","X","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","DCOVINGTON","M",2023-11-02,NA,NA,"0","REGULAR","23",12,NA,-12,-55,0,0,0,0,0,78,"43_85620HVR","43_85620HVR",0,0,"matching"
55,"51968",2023-10-09,NA,1899-12-31,"0","138500","10273-001","EVCO WHOLESALE FOOD CORP","M","VF","YES","15391PHA","OIL LBA NTF JUG 3/1 GAL","JHARDEN","1",2023-11-02,2023-11-05,"Special Order","0","REGULAR","0",120,NA,-120,-1410,0,0,0,0,0,1410,"55_15391PHA","55_15391PHA",0,0,"matching"
55,"52579",2023-10-19,NA,1899-12-31,"0","28472620","40051-005","SYSCO CHICAGO","M","VF","YES","15391PHA","OIL LBA NTF JUG 3/1 GAL","MLMILLER","1",2023-11-02,2023-11-05,"Special Order","0","REGULAR","0",120,NA,-120,-1410,0,0,0,0,0,1410,"55_15391PHA","55_15391PHA",0,0,"matching"
55,"52610",2023-10-19,NA,1899-12-31,"0","3553676I","31983-005","USF TOPEKA","M","VF","YES","15391PHA","OIL LBA NTF JUG 3/1 GAL","JHARDEN","1",2023-11-02,2023-11-05,"Special Order","0","REGULAR","0",60,NA,-60,-1410,0,0,0,0,0,1410,"55_15391PHA","55_15391PHA",0,0,"matching"
55,"52632",2023-10-19,NA,1899-12-31,"0","C4215746","10131-007","CASH-WA DIST CO","M","VF","YES","15391PHA","OIL LBA NTF JUG 3/1 GAL","MKIRKWOOD","1",2023-11-02,2023-11-05,"Special Order","0","REGULAR","0",30,NA,-30,-1410,0,0,0,0,0,1410,"55_15391PHA","55_15391PHA",0,0,"matching"
55,"52361",2023-10-16,NA,1899-12-31,"0","139550","10273-001","EVCO WHOLESALE FOOD CORP","M","VF","YES","16836SNG","ESBB WHP CUP 720/5 GR","JHARDEN","1",2023-11-02,2023-11-05,NA,"0","REGULAR","0",48,NA,-48,-48,0,0,0,0,0,48,"55_16836SNG","55_16836SNG",0,37,"not_matching"
55,"51968",2023-10-09,NA,1899-12-31,"0","138500","10273-001","EVCO WHOLESALE FOOD CORP","X","VF","YES","14374HVR","DSG RCH ORIG LT CUP SS160/1 OZ","JHARDEN","M",2023-11-02,NA,NA,"0","REGULAR","0",110,NA,-110,-110,0,0,0,0,0,110,"55_14374HVR","55_14374HVR",0,0,"matching"
55,"51968",2023-10-09,NA,1899-12-31,"0","138500","10273-001","EVCO WHOLESALE FOOD CORP","X","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","JHARDEN","M",2023-11-02,NA,NA,"0","REGULAR","0",24,NA,-24,-69,0,0,0,0,0,69,"55_85620HVR","55_85620HVR",0,0,"matching"
55,"52361",2023-10-16,NA,1899-12-31,"0","139550","10273-001","EVCO WHOLESALE FOOD CORP","X","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","JHARDEN","M",2023-11-02,NA,NA,"0","REGULAR","0",9,NA,-9,-69,0,0,0,0,0,69,"55_85620HVR","55_85620HVR",0,0,"matching"
55,"52610",2023-10-19,NA,1899-12-31,"0","3553676I","31983-005","USF TOPEKA","X","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","JHARDEN","M",2023-11-02,NA,NA,"0","REGULAR","0",12,NA,-12,-69,0,0,0,0,0,69,"55_85620HVR","55_85620HVR",0,0,"matching"
55,"52632",2023-10-19,NA,1899-12-31,"0","C4215746","10131-007","CASH-WA DIST CO","X","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","MKIRKWOOD","M",2023-11-02,NA,NA,"0","REGULAR","0",24,NA,-24,-69,0,0,0,0,0,69,"55_85620HVR","55_85620HVR",0,0,"matching"
55,"51968",2023-10-09,NA,1899-12-31,"0","138500","10273-001","EVCO WHOLESALE FOOD CORP","X","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","JHARDEN","M",2023-11-02,NA,NA,"0","REGULAR","0",20,NA,-20,-89,0,0,0,0,0,89,"55_85625HVR","55_85625HVR",0,0,"matching"
55,"52361",2023-10-16,NA,1899-12-31,"0","139550","10273-001","EVCO WHOLESALE FOOD CORP","X","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","JHARDEN","M",2023-11-02,NA,NA,"0","REGULAR","0",20,NA,-20,-89,0,0,0,0,0,89,"55_85625HVR","55_85625HVR",0,0,"matching"
55,"52473",2023-10-17,NA,1899-12-31,"0","2353320888","30363-001","REINHART KC LEE'S SUMMIT","X","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","JHARDEN","M",2023-11-02,NA,NA,"0","REGULAR","0",11,NA,-11,-89,0,0,0,0,0,89,"55_85625HVR","55_85625HVR",0,0,"matching"
75,"49188",2023-10-13,NA,1899-12-31,"0","8264662","00375-177","MBM JIB TRACY","X","VF","YES","13687GNS","SPRD WHP CUP 600/5 GRAM","JMARKSCH","S",2023-11-02,2023-11-03,"Next B/T order is coming on same date. Please move order out.","0","REGULAR","0",96,NA,-96,-168,0,0,0,0,0,168,"75_13687GNS","75_13687GNS",0,0,"matching"
75,"49344",2023-10-16,NA,1899-12-31,"0","045804","10312-001","FOUR STAR MEAT CO INC","X","VF","YES","13687GNS","SPRD WHP CUP 600/5 GRAM","KPATIL","S",2023-11-02,2023-11-03,"Next B/T order is coming on same date. Please move order out.","0","REGULAR","0",12,NA,-12,-168,0,0,0,0,0,168,"75_13687GNS","75_13687GNS",0,0,"matching"
75,"49675",2023-10-19,NA,1899-12-31,"0","43178690","40227-048","SYSCO LOS ANGEL","X","VF","YES","13687GNS","SPRD WHP CUP 600/5 GRAM","RGEORGE","S",2023-11-02,2023-11-03,"Next B/T order is coming on same date. Please move order out.","0","REGULAR","0",60,NA,-60,-168,0,0,0,0,0,168,"75_13687GNS","75_13687GNS",0,0,"matching"
75,"49684",2023-10-19,NA,1899-12-31,"0","43178760","40227-048","SYSCO LOS ANGEL","X","C",NA,"15840COM","OIL GRL ON NSLT IMP 3/1 GAL","RGEORGE","6",2023-11-02,2023-11-03,"Next B/T order is coming on same date. Please move order out.","0","REGULAR","0",56,NA,-56,-56,0,0,0,0,0,56,"75_15840COM","75_15840COM",0,0,"matching"
75,"49530",2023-10-18,NA,1899-12-31,"0","3324094J","10324-002","USF SAN DIEGO","X","VF","YES","16953SNG","ESBB NSLT PRT 36/1#","KPATIL","S",2023-11-02,2023-11-06,"Next B/T order is coming on 11/4. Please move order out.","0","REGULAR","22",120,NA,-98,-98,0,0,0,0,0,120,"75_16953SNG","75_16953SNG",22,22,"matching"
75,"47332",2023-09-25,NA,1899-12-31,"0","1002-111","36166-001","ANABEL GALAVIZ ESCALANTE","X","VF",NA,"17731CGS","DSG ITAL GLD LT JAR 4/1 GAL","ASALCEDO","S",2023-11-02,NA,"5 CASES SHORT - Please reduce qty.","0","REGULAR","45",50,NA,-5,-5,0,0,0,0,0,50,"75_17731CGS","75_17731CGS",45,45,"matching"
75,"49737",2023-10-19,NA,1899-12-31,"0","234232864","22008-006","SMART & FINAL MARG (PL)","M","C",NA,"19736FSF","DSG BLUCHS NTF JAR 4/64 OZ","KPATIL","M",2023-11-02,2023-11-07,"Special Order - We are running on 11/6. Please move the order out","0","REGULAR","0",72,NA,-72,-72,0,0,0,0,0,72,"75_19736FSF","75_19736FSF",0,0,"matching"
75,"49530",2023-10-18,NA,1899-12-31,"0","3324094J","10324-002","USF SAN DIEGO","X","C","YES","20401USS","SPRD 60% WHP BTR CUP 600/5 GR","KPATIL","6",2023-11-02,2023-11-06,"Next B/T order is coming on 11/4. Please move order out.","0","REGULAR","0",48,NA,-48,-48,0,0,0,0,0,48,"75_20401USS","75_20401USS",0,0,"matching"
75,"47332",2023-09-25,NA,1899-12-31,"0","1002-111","36166-001","ANABEL GALAVIZ ESCALANTE","X","VF",NA,"20905LOU","CNO ORG NTF JAR 6/14 FL OZ","ASALCEDO","6",2023-11-02,2023-11-07,"Next B/T order is coming on 11/6. Order needs to be adjusted.","0","REGULAR","0",120,NA,-120,-120,0,0,0,0,0,120,"75_20905LOU","75_20905LOU",0,0,"matching"
75,"49666",2023-10-19,NA,1899-12-31,"0","43178690","40227-094","SYSCO LOS ANGEL RED ROBIN","M","C",NA,"22588UBA","DSG 1000 ISL JAR 2/1 GAL","RGEORGE","1",2023-11-02,2023-11-03,"we are running on same date. To avoid shortages please move order out","0","REGULAR","0",84,NA,-84,-84,0,0,0,0,0,84,"75_22588UBA","75_22588UBA",0,0,"matching"
75,"47332",2023-09-25,NA,1899-12-31,"0","1002-111","36166-001","ANABEL GALAVIZ ESCALANTE","X","VF",NA,"23548SCR","SCE BBQ SWT&SPC JUG 4/0.5 GAL","ASALCEDO","6",2023-11-02,NA,"no inventory and next b/t order is not on scheduled yet.","0","REGULAR","0",20,NA,-20,-20,0,0,0,0,0,20,"75_23548SCR","75_23548SCR",0,0,"matching"
75,"49657",2023-10-19,NA,1899-12-31,"0","19071590","40155-034","SYSCO MODESTO","B","C",NA,"12577SYS","BS CHKN NMSG ADD NTF 2/8#","RDIAZ","6",2023-11-03,NA,"No inventory and next b/t order is not on schedule yet.","0","REGULAR","0",8,NA,-8,-8,0,0,0,0,0,8,"75_12577SYS","75_12577SYS",0,0,"matching"
75,"49384",2023-10-16,NA,1899-12-31,"0","560574","09553-018","Y HATA & CO CHILL","X","VF","YES","16953SNG","ESBB NSLT PRT 36/1#","RPLUNKETT","S",2023-11-03,NA,"B/T ordre is coming on 11/4. Order needs to be adjusted.","0","REGULAR","0",25,NA,-25,-25,0,0,0,0,0,25,"75_16953SNG","75_16953SNG",0,0,"matching"
208,"21950",2023-10-19,NA,1899-12-31,"0","0000060834","32467-052","PAPA JOHNS/DALLAS QCC","X","C","YES","22103PJN","SCE GRLC NPHSO JUG 2/8#","JEWASHINGT","p",2023-11-03,2023-11-06,NA,"0","REGULAR","113",120,NA,-31,-31,0,0,0,0,0,144,"208_22103PJN","208_22103PJN",89,89,"matching"
25,"24813",2023-10-27,NA,1899-12-31,"0","09908200","34089-009","SYSCO NERDC FRONT ROYAL","M","VF",NA,"17245CHP","DSG SLD WHP BIB 30#","OLOPEZ","R",2023-11-03,2023-11-04,NA,"0","REGULAR","0",60,NA,-60,-780,0,0,0,0,0,780,"25_17245CHP","25_17245CHP",0,0,"matching"
25,"24812",2023-10-27,NA,1899-12-31,"0","09908170","34089-009","SYSCO NERDC FRONT ROYAL","M","C",NA,"22328SYS","SCE BBQ SMK JUG  4/1 GAL","OLOPEZ","R",2023-11-03,NA,NA,"0","REGULAR","71",44,NA,-6,-6,0,0,0,0,0,77,"25_22328SYS","25_22328SYS",38,38,"matching"
25,"24022",2023-10-17,NA,1899-12-31,"0","06936730","31806-073","INT'L FOOD GP KFC","M","C","YES","23069KFC","SCE HNYMUST CUP 300-7/8 OZ","RDIAZ","1",2023-11-03,2023-11-06,NA,"0","REGULAR","305",567,NA,-262,-262,0,0,0,0,0,567,"25_23069KFC","25_23069KFC",305,378,"not_matching"
25,"24022",2023-10-17,NA,1899-12-31,"0","06936730","31806-073","INT'L FOOD GP KFC","M","C","YES","23077KFC","SCE BBQ HNY CUP 300-7/8 OZ","RDIAZ","1",2023-11-03,2023-11-06,NA,"0","REGULAR","425",441,NA,-16,-16,0,0,0,0,0,441,"25_23077KFC","25_23077KFC",425,441,"not_matching"
25,"24022",2023-10-17,NA,1899-12-31,"0","06936730","31806-073","INT'L FOOD GP KFC","M","C","YES","23088KFC","DSG RCH DIP CUP 300-7/8 OZ","RDIAZ","R",2023-11-03,2023-11-09,NA,"0","REGULAR","165",189,NA,-24,-24,0,0,0,0,0,189,"25_23088KFC","25_23088KFC",165,189,"not_matching"
25,"24126",2023-10-18,NA,1899-12-31,"0","4511306999","08998-040","CHENEY RIVIERA BEACH","M","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","DCOVINGTON","M",2023-11-03,NA,NA,"0","REGULAR","0",120,NA,-120,-88,0,0,1280,0,0,1368,"25_85620HVR","25_85620HVR",0,0,"matching"
25,"24126",2023-10-18,NA,1899-12-31,"0","4511306999","08998-040","CHENEY RIVIERA BEACH","M","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","DCOVINGTON","M",2023-11-03,NA,NA,"0","REGULAR","0",19,NA,-19,-3344,0,0,0,0,0,3344,"25_85625HVR","25_85625HVR",0,0,"matching"
25,"24260",2023-10-20,NA,1899-12-31,"0","872411-001","11861-084","DOT FOODS DRY","M","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","RDIAZ","M",2023-11-03,NA,NA,"0","REGULAR","0",950,NA,-950,-3344,0,0,0,0,0,3344,"25_85625HVR","25_85625HVR",0,0,"matching"
25,"24262",2023-10-20,NA,1899-12-31,"0","872428-001","11861-024","DOT ASSOCIATES","M","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","RDIAZ","M",2023-11-03,NA,NA,"0","REGULAR","0",266,NA,-266,-3344,0,0,0,0,0,3344,"25_85625HVR","25_85625HVR",0,0,"matching"
25,"24263",2023-10-20,NA,1899-12-31,"0","872431-001","11861-031","DOT ASSOCIATES","M","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","RDIAZ","M",2023-11-03,NA,NA,"0","REGULAR","0",456,NA,-456,-3344,0,0,0,0,0,3344,"25_85625HVR","25_85625HVR",0,0,"matching"
25,"24127",2023-10-18,NA,1899-12-31,"0","4511306999","08998-107","CHENEY DENNY'S RIV BEACH","X","C",NA,"19083DEN","SCE BBQ SWT&SPC JAR 4/1 GAL","DCOVINGTON","1",2023-11-03,2023-11-07,NA,"0","REGULAR","63",144,NA,-81,-81,0,0,0,0,0,144,"25_19083DEN","25_19083DEN",63,63,"matching"
30,"55952",2023-10-20,NA,1899-12-31,"0","7604083","36516-004","HARBOR FOODSERVICE DRY","X","VF",NA,"54735CHP","PNO JUG IN BOX 35#","JMARKSCH","6",2023-11-03,2023-11-06,NA,"0","REGULAR","0",24,NA,-24,-24,0,0,0,0,0,24,"30_54735CHP","30_54735CHP",0,0,"matching"
33,"35162",2023-10-19,NA,1899-12-31,"0","3450883D","27645-020","USF MILWAUKEE","M","VF",NA,"85505HVR","DSG RCH ORIG JAR 4/1 GAL","SBLOCKER","M",2023-11-03,NA,"Special Order","0","REGULAR","0",36,NA,-36,-36,0,0,0,0,0,36,"33_85505HVR","33_85505HVR",0,0,"matching"
33,"35061",2023-10-13,NA,1899-12-31,"0","591398","10527-006","STANZ FOOD SERVICE INC","M","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","MLMILLER","M",2023-11-03,NA,NA,"0","REGULAR","0",48,NA,-48,-156,0,0,0,0,0,156,"33_85620HVR","33_85620HVR",0,0,"matching"
33,"35162",2023-10-19,NA,1899-12-31,"0","3450883D","27645-020","USF MILWAUKEE","M","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","SBLOCKER","M",2023-11-03,NA,NA,"0","REGULAR","0",108,NA,-108,-156,0,0,0,0,0,156,"33_85620HVR","33_85620HVR",0,0,"matching"
55,"52374",2023-10-16,NA,1899-12-31,"0","3096556U","10625-018","USF JACKSON","M","VF","YES","15391PHA","OIL LBA NTF JUG 3/1 GAL","JHARDEN","1",2023-11-03,2023-11-04,"Special Order","0","REGULAR","0",9,NA,-9,-849,0,0,0,0,0,849,"55_15391PHA","55_15391PHA",0,0,"matching"
55,"52501",2023-10-18,NA,1899-12-31,"0","3289058U","10384-012","USF SALEM","M","VF","YES","15391PHA","OIL LBA NTF JUG 3/1 GAL","JHARDEN","1",2023-11-03,2023-11-04,"Special Order","0","REGULAR","0",60,NA,-60,-849,0,0,0,0,0,849,"55_15391PHA","55_15391PHA",0,0,"matching"
55,"52654",2023-10-20,NA,1899-12-31,"0","872399-001","11861-108","DOT FOODS DRY","M","VF","YES","15391PHA","OIL LBA NTF JUG 3/1 GAL","RDIAZ","1",2023-11-03,2023-11-04,"Special Order","0","REGULAR","0",120,NA,-120,-849,0,0,0,0,0,849,"55_15391PHA","55_15391PHA",0,0,"matching"
55,"52655",2023-10-20,NA,1899-12-31,"0","872432-001","11861-041","DOT FOODS DRY","M","VF","YES","15391PHA","OIL LBA NTF JUG 3/1 GAL","RDIAZ","1",2023-11-03,2023-11-04,"Special Order","0","REGULAR","0",60,NA,-60,-849,0,0,0,0,0,849,"55_15391PHA","55_15391PHA",0,0,"matching"
55,"52500",2023-10-18,NA,1899-12-31,"0","3289048U","10384-012","USF SALEM","M","C",NA,"23814FRD","PALM SUPER OLEIN 35#","JHARDEN","1",2023-11-03,2023-11-05,NA,"0","REGULAR","1785",960,NA,-95,-755,0,0,0,0,0,2540,"55_23814FRD","55_23814FRD",865,865,"matching"
55,"52654",2023-10-20,NA,1899-12-31,"0","872399-001","11861-108","DOT FOODS DRY","X","VF","YES","14374HVR","DSG RCH ORIG LT CUP SS160/1 OZ","RDIAZ","M",2023-11-03,NA,NA,"0","REGULAR","0",10,NA,-10,-140,0,0,0,0,0,140,"55_14374HVR","55_14374HVR",0,0,"matching"
55,"52655",2023-10-20,NA,1899-12-31,"0","872432-001","11861-041","DOT FOODS DRY","X","VF","YES","14374HVR","DSG RCH ORIG LT CUP SS160/1 OZ","RDIAZ","M",2023-11-03,NA,NA,"0","REGULAR","0",20,NA,-20,-140,0,0,0,0,0,140,"55_14374HVR","55_14374HVR",0,0,"matching"
55,"52655",2023-10-20,NA,1899-12-31,"0","872432-001","11861-041","DOT FOODS DRY","X","VF",NA,"19848CGS","DSG RCH BMLK NTF JAR 4/1 GAL","RDIAZ","S",2023-11-03,2023-11-08,NA,"0","REGULAR","8",24,NA,-16,-16,0,0,0,0,0,24,"55_19848CGS","55_19848CGS",8,8,"matching"
55,"52658",2023-10-20,NA,1899-12-31,"0","872446-001","11861-043","DOT FOODS DRY","X","VF","YES","85620HVR","DSG RCH ORIG JAR SS 4/1 GAL","RDIAZ","M",2023-11-03,NA,NA,"0","REGULAR","0",36,NA,-36,-46,0,0,0,0,0,46,"55_85620HVR","55_85620HVR",0,0,"matching"
55,"52658",2023-10-20,NA,1899-12-31,"0","872446-001","11861-043","DOT FOODS DRY","X","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","RDIAZ","M",2023-11-03,NA,NA,"0","REGULAR","0",57,NA,-57,-57,0,0,0,0,0,57,"55_85625HVR","55_85625HVR",0,0,"matching"
36,"25139",2023-10-19,NA,1899-12-31,"0","01944990","35945-002","SYSCO ALASKA DRY","M","VF",NA,"17768SCR","SCE SEAFD CKTL TRAD 2/1 GAL","RGEORGE","M",2023-11-06,NA,"Waiting for formula update","0","REGULAR","0",21,NA,-21,-21,0,0,0,0,0,21,"36_17768SCR","36_17768SCR",0,0,"matching"
75,"49971",2023-10-23,NA,1899-12-31,"0","19078390","40155-052","SYSCO MODESTO RED ROBIN","X","C","YES","18013UBA","SPRD GRLC NTF TUB 6/5#","RDIAZ","S",2023-11-06,2023-11-07,"Special Order - B/T order is coming on same date. Please move order out.","0","REGULAR","84",35,NA,-35,-119,0,0,0,0,0,203,"75_18013UBA","75_18013UBA",0,1,"not_matching"
75,"49954",2023-10-23,NA,1899-12-31,"0","43184300","40227-048","SYSCO LOS ANGEL","X","C",NA,"19943SYS","DSG RCH JALPNO NTF JAR 4/1 GAL","RGEORGE","S",2023-11-06,NA,"B/T order none on scheduled yet.","0","REGULAR","3",24,NA,-21,-21,0,0,0,0,0,24,"75_19943SYS","75_19943SYS",3,0,"not_matching"
75,"49954",2023-10-23,NA,1899-12-31,"0","43184300","40227-048","SYSCO LOS ANGEL","B","C",NA,"21409SYS","BS CHKN 6/1#","RGEORGE","6",2023-11-06,NA,"245% Overselling in October . Next purchase order none on schduledt yet","0","REGULAR","23",65,NA,-42,-42,0,0,0,0,0,65,"75_21409SYS","75_21409SYS",23,23,"matching"
75,"49808",2023-10-20,NA,1899-12-31,"0","181677500","35852-002","SHAMROCK NORTH CAL","X","VF",NA,"22176GNS","MARG WHP TUB 6/4#","KPATIL","S",2023-11-06,2023-11-07,"B/T order is coming on same date. Please move order out.","0","REGULAR","0",84,NA,-84,-287,0,0,0,0,0,287,"75_22176GNS","75_22176GNS",0,0,"matching"
75,"49967",2023-10-23,NA,1899-12-31,"0","26973410","40184-069","SYSCO PHOENIX","X","VF",NA,"22774SCR","SCE GRLC PARM 2/1 GAL","SBLOCKER","S",2023-11-06,2023-11-07,"7 cases short - Please reduce qty- Next b/t order is coming on same date.","0","REGULAR","15",22,NA,-7,-7,0,0,0,0,0,22,"75_22774SCR","75_22774SCR",15,15,"matching"
208,"21946",2023-10-19,NA,1899-12-31,"0","04882080","03025-105","LABATT LUBBOCK","X","VF","YES","14374HVR","DSG RCH ORIG LT CUP SS160/1 OZ","DCOVINGTON","M",2023-11-06,2023-11-17,NA,"0","REGULAR","0",70,NA,-70,-70,0,0,0,0,0,70,"208_14374HVR","208_14374HVR",0,0,"matching"
208,"21833",2023-10-18,NA,1899-12-31,"0","8266884","00375-203","MBM DENNYS ORLANDO","X","VF",NA,"18889CGS","DSG BALSM VNGRT LF JAR 4/1 GAL","DCOVINGTON","M",2023-11-06,2023-11-17,NA,"0","REGULAR","0",15,NA,-15,-15,0,0,0,0,0,15,"208_18889CGS","208_18889CGS",0,0,"matching"
208,"21833",2023-10-18,NA,1899-12-31,"0","8266884","00375-203","MBM DENNYS ORLANDO","X","C",NA,"14305DEN","DSG BLUCHS NTF JAR 4/1 GAL","DCOVINGTON","O",2023-11-06,2023-11-10,NA,"0","REGULAR","0",24,NA,-24,-24,0,0,0,0,0,24,"208_14305DEN","208_14305DEN",0,0,"matching"
208,"21988",2023-10-19,NA,1899-12-31,"0","348545","35488-056","BEK HOUSTON","B","C",NA,"13648BEK","BS CHKN FLV GRNL NTF 12/1#","YVILLEGAS","X",2023-11-06,NA,"Do Not Reorder or Remake","0","REGULAR","11",22,NA,-11,-11,0,0,0,0,0,22,"208_13648BEK","208_13648BEK",11,0,"not_matching"
208,"21988",2023-10-19,NA,1899-12-31,"0","348545","35488-056","BEK HOUSTON","B","C",NA,"21489BEK","BS CHKN FLV 2/9#","YVILLEGAS","X",2023-11-06,NA,"Do Not Reorder or Remake","0","REGULAR","0",15,NA,-15,-15,0,0,0,0,0,15,"208_21489BEK","208_21489BEK",0,0,"matching"
25,"24336",2023-10-23,NA,1899-12-31,"0","29950520","20308-046","GFS SHEPH KY","M","VF","YES","14374HVR","DSG RCH ORIG LT CUP SS160/1 OZ","DSALCEDO","M",2023-11-06,NA,NA,"0","REGULAR","0",50,NA,-50,-50,0,0,0,0,0,50,"25_14374HVR","25_14374HVR",0,0,"matching"
25,"24368",2023-10-23,NA,1899-12-31,"0","4510631819","09974-090","GFS HOUSTON","M","C",NA,"23744PPM","DSG 1000 ISL PCH 60/1.5 OZ","RKARR","R",2023-11-06,2023-11-07,NA,"0","REGULAR","0",30,NA,-30,-30,0,0,0,0,0,30,"25_23744PPM","25_23744PPM",0,0,"matching"
25,"24274",2023-10-20,NA,1899-12-31,"0","001701293","08089-002","WOOD-FRUITTICHER GROC CO","M","VF",NA,"71337CHP","MAYO HD PAIL 30#","MLMILLER","R",2023-11-06,2023-11-10,NA,"0","REGULAR","0",96,NA,-96,-156,0,0,0,0,0,156,"25_71337CHP","25_71337CHP",0,0,"matching"
25,"23916",2023-10-17,NA,1899-12-31,"0","3103662O","29122-006","USF BOSTON","M","VF",NA,"85505HVR","DSG RCH ORIG JAR 4/1 GAL","TBAKER","M",2023-11-06,NA,NA,"0","REGULAR","0",7,NA,-7,-114,0,0,0,0,0,114,"25_85505HVR","25_85505HVR",0,0,"matching"
25,"23943",2023-10-17,NA,1899-12-31,"0","4306640800","33985-117","REST DEPOT #430-PP","M","VF",NA,"85505HVR","DSG RCH ORIG JAR 4/1 GAL","TRJOHNSON","M",2023-11-06,NA,NA,"0","REGULAR","0",4,NA,-4,-114,0,0,0,0,0,114,"25_85505HVR","25_85505HVR",0,0,"matching"
25,"23944",2023-10-17,NA,1899-12-31,"0","4314914600","33985-119","REST DEPOT #431-","M","VF",NA,"85505HVR","DSG RCH ORIG JAR 4/1 GAL","TRJOHNSON","M",2023-11-06,NA,NA,"0","REGULAR","0",36,NA,-36,-114,0,0,0,0,0,114,"25_85505HVR","25_85505HVR",0,0,"matching"
25,"24167",2023-10-19,NA,1899-12-31,"0","2352232361","02686-014","REINHART TRI CITIES","M","VF",NA,"85505HVR","DSG RCH ORIG JAR 4/1 GAL","TBAKER","M",2023-11-06,NA,NA,"0","REGULAR","0",24,NA,-24,-114,0,0,0,0,0,114,"25_85505HVR","25_85505HVR",0,0,"matching"
25,"24167",2023-10-19,NA,1899-12-31,"0","2352232361","02686-014","REINHART TRI CITIES","X","VF",NA,"15449CSD","DSG RCH SW NTF 2/1 GAL","TBAKER","1",2023-11-06,2023-11-19,NA,"0","REGULAR","0",1,NA,-1,-1,0,0,0,0,0,1,"25_15449CSD","25_15449CSD",0,0,"matching"
30,"55877",2023-10-17,NA,1899-12-31,"0","3175264Q","09994-001","USF FIFE NORTHWEST","X","VF",NA,"15174WCP","SHTG PFPSTRY NTF BIB 50#","JMARKSCH","6",2023-11-06,2023-11-10,"Special Order","0","REGULAR","0",168,NA,-168,-168,0,0,0,0,0,168,"30_15174WCP","30_15174WCP",0,0,"matching"
30,"55936",2023-10-19,NA,1899-12-31,"0","3535829P","04017-009","USF-FSA WOODBURN","X","VF","YES","16953SNG","ESBB NSLT PRT 36/1#","RPLUNKETT","S",2023-11-06,2023-11-09,NA,"0","REGULAR","0",30,NA,-30,-30,0,0,0,0,0,30,"30_16953SNG","30_16953SNG",0,0,"matching"
30,"55880",2023-10-17,NA,1899-12-31,"0","3175389A","09994-056","USF FIFE NORTHWEST RAISIN","X","C","YES","20644RCN","SPRD BB GRLC NTF TUB 6/3#","JMARKSCH","S",2023-11-06,NA,NA,"0","REGULAR","34",42,NA,-8,-8,0,0,0,0,0,42,"30_20644RCN","30_20644RCN",34,34,"matching"
